order_id,order_date,customer_id,product_id,location_id,shipping_id,quantity,sales,discount,profit
O8193,2025-09-21,C1021,P2003,L108,SH4,5,27528.04,0.0,9565.02
O5178,2024-12-04,C1140,P2025,L104,SH11,6,53821.38,0.12,15704.16
O10638,2025-01-19,C1199,P2053,L108,SH1,5,38788.68,0.31,5765.0
O10153,2025-10-01,C1052,P2060,L115,SH19,5,63815.59,0.16,8083.0
O6725,2025-05-01,C1291,P2082,L110,SH4,6,18989.64,0.14,7304.47
O6799,2024-05-08,C1426,P2074,L107,SH4,2,₹2564.07,0.09,707.59
O10658,2024-08-21,C1389,P2008,L116,SH22,5,₹249764.24,0.08,56739.99
O10035,2024-02-21,C1073,P2059,L106,SH19,2,26190.49,0.17,2786.7
O7560,2025-05-16,C1341,P2038,L106,SH22,5,19874.36,0.19,1535.23
O6168,2025-10-12,C1179,P2066,L116,SH22,4,50288.96,0.28,6169.5
O6934,2025-01-13,C1177,P2044,L103,SH13,6,13618.6,0.08,982.51
O11520,2024-04-27,C1441,P2096,L116,SH10,3,10029.75,0.06,3674.99
O11610,24/03/2025,C1371,P2001,L108,SH1,5,190290.29,0.05,45986.43
O8837,2025-09-06,C1174,P2050,L104,SH4,2,8590.47,0.19,846.17
O6006,2025-04-01,C1472,P2019,L113,SH22,5,159966.58,0.11,60389.93
O10924,2025-10-03,C1301,P2018,L105,SH19,5,114959.68,0.15,32329.83
O10369,2025-06-26,C1481,P2038,L110,SH22,4,22340.32,0.15,3333.33
O8704,2024-03-15,C1465,P2011,L105,SH10,2,7245.8,0.11,1654.3
O8453,2024-04-12,C1393,P2022,L107,SH1,6,112652.38,0.0,30196.78
O11545,2024-02-24,C1344,P2070,L108,SH10,1,1169.79,0.19,503.3
O9757,2024-10-24,C1157,P2019,L101,SH25,4,110995.02,0.2,32284.03
O5169,2025-05-05,C1474,P2057,L109,SH16,5,24212.85,0.19,
O5011,2024-05-09,C1078,P2064,L102,SH7,4,46121.39,0.11,5217.08
O9851,2025-11-26,C1003,P2072,L109,SH10,3,12297.8,0.03,4363.8
O10055,23/06/2024,C1379,P2023,L101,SH16,3,29503.19,0.05,9636.38
O6651,2024-07-31,C1178,P2083,L110,SH19,6,11251.99,0.05,4992.49
O8189,2024-09-08,C1047,P2022,L106,SH22,5,236360.01,0.07,51393.62
O11225,2024-12-22,C1008,P2011,L115,SH25,5,187081.78,0.11,41565.15
O10016,2024-07-12,C1214,P2082,L116,SH4,6,10931.12,0.12,2996.54
O11900,2024-07-10,C1382,P2026,L114,SH22,6,171956.98,0.13,44415.76
O8163,2025-04-15,C1102,P2010,L116,SH4,1,17309.73,0.04,4748.73
O7324,2025-07-11,C1303,P2098,L112,SH16,1,3196.06,0.09,1076.52
O5817,2025-10-25,C1188,P2047,L106,SH22,2,24348.64,0.15,1607.75
O6684,2024-05-09,C1090,P2011,L104,SH10,3,107822.95,0.11,35213.25
O5031,24/07/2025,C1371,P2087,L113,SH1,3,5685.4,,2320.42
O9050,2024-11-02,C1036,P2020,L109,SH1,3,17117.75,0.14,4473.96
O8603,07/12/2025,C1494,P2056,L102,SH25,5,35255.01,0.12,4951.48
O5200,2024-02-15,C1447,P2007,L108,SH4,three,19798.23,0.14,4887.55
O7337,2025-11-18,C1207,P2098,L114,SH9,5,3792.9,0.24,1052.3
O10084,2025-08-30,C1273,P2076,L107,SH17,6,6870.97,0.06,3089.31
O6267,2025-03-20,C1220,P2077,L101,SH7,4,9078.93,0.13,2782.19
O8479,2025-10-11,C1416,P2020,L114,SH4,5,100558.13,0.0,38872.23
O11068,2024-02-05,C1312,P2033,L106,SH10,3,70505.24,0.06,17463.58
O9683,2024-09-26,C1272,P2047,L107,SH25,2,29384.05,0.2,2114.21
O7464,2024-06-25,C1191,P2037,L114,SH1,2,39321.48,0.17,3248.56
O6535,2024-08-26,C1076,P2080,L102,SH22,5,4632.27,0.0,1193.74
O7568,2024-02-24,C1134,P2034,L114,SH19,3,51132.61,0.18,4035.59
O9978,2024-07-01,C1237,P2010,L103,SH13,4,19286.93,0.19,5873.06
O5807,2025-08-28,C1168,P2056,L108,SH4,4,72045.89,0.24,10247.66
O9103,2025-04-21,C1223,P2014,L108,SH13,1,17778.49,0.18,6188.56
O11807,2025-03-21,C1332,P2067,L104,SH13,3,2326.7,0.0,860.82
O7082,2024-12-11,C1031,P2002,L104,SH10,4,193538.66,0.1,66560.73
O9074,2024-12-22,C1010,P2010,L115,SH1,1,₹32032.87,0.07,6606.71
O10096,2025-07-19,C1038,P2079,L109,SH22,2,3236.31,0.04,1041.44
O10388,2025-05-23,C1229,P2008,L108,SH19,4,100232.38,0.12,28790.03
O10159,25/01/2025,C1432,P2020,L112,SH4,6,224907.45,0.16,66077.64
O9153,2024-10-21,C1272,P2072,L111,SH13,2,5350.21,0.06,2172.05
O8107,2024-08-27,C1169,P2013,L105,SH13,5,₹165933.65,0.0,58577.13
O9506,2025-12-23,C1284,P2052,L105,SH1,4,12166.0,0.24,1739.05
O5168,2024-10-24,C1420,P2045,L105,SH7,3,4145.06,0.24,605.09
O9444,2025-05-17,C1147,P2080,L111,SH10,2,7338.16,0.03,
O11732,2025-07-04,C1084,P2028,L102,SH1,2,3477.1,0.0,915.05
O6917,2024-07-29,C1069,P2093,L117,SH19,2,2665.04,0.13,1046.08
O7886,2024-03-05,C1217,P2076,L110,SH10,4,12219.67,0.22,
O5201,2024-08-27,C1072,P2065,L110,SH10,5,85249.41,0.17,10727.49
O6821,2024-07-29,C1372,P2095,L105,SH13,1,2146.81,0.12,825.34
O7148,2024-05-21,C1426,P2079,L110,SH16,2,1397.47,0.0,518.79
O11952,2024-07-10,C1131,P2090,L116,SH1,6,25113.9,0.12,8025.21
O8774,2024-01-31,C1161,P2031,L105,SH10,3,142638.61,0.0,51675.23
O11906,2024-02-13,C1015,P2099,L110,SH10,3,10913.19,0.18,4228.73
O5142,2025-05-09,C1149,P2083,L110,SH10,3,4350.35,0.05,1790.04
O7095,2025-10-22,C1479,P2073,L108,SH2,4,12847.59,0.11,4373.95
O8076,2024-04-01,C1468,P2007,L103,SH4,2,67058.92,0.25,13846.78
O10138,2025-01-02,C1029,P2088,L112,SH13,2,7078.46,0.0,
O9768,2024-06-04,C1092,P2026,L111,SH4,1,17994.39,0.09,6272.02
O9016,2025-02-17,C1443,P2066,L117,SH10,3,50468.27,0.18,5429.62
O11709,2025-08-22,C1024,P2033,L113,SH13,2,₹85424.61,,32233.59
O9787,2024-12-10,C1024,P2032,L109,SH26,2,42111.0,0.0,13088.26
O8002,2025-04-28,C1022,P2096,L117,SH16,2,7329.42,0.18,2792.63
,,,,,,,,,
O9196,2025-11-26,C1499,P2008,L104,SH4,6,99416.14,0.14,29163.94
O7579,2024-04-29,C1075,P2016,L102,SH4,1,1952.71,0.15,480.37
O7686,2025-09-01,C1423,P2008,L112,SH10,4,49853.84,0.1,18228.33
O5427,2024-11-04,C1106,P2089,L101,SH25,3,5956.82,0.15,
O11589,2025-04-03,C1458,P2020,L106,SH13,4,121209.54,0.16,36772.37
O9157,2025-07-11,C1272,P2082,L115,SH7,2,3828.17,0.14,1476.71
O7030,2024-08-19,C1209,P2089,L104,SH25,2,6090.01,0.09,2075.05
O6791,2025-01-08,C1380,P2086,L106,SH1,1,4443.76,0.0,1208.16
O9986,2024-07-13,C1051,P2007,L108,SH19,2,28084.86,,9968.38
O7870,2025-06-01,C1209,P2096,L103,SH19,5,8857.14,0.09,2416.31
O11045,23/05/2025,C1054,P2097,L101,SH4,6,15308.2,0.12,6422.8
O10192,2025-05-19,C1372,P2025,L104,SH19,6,217848.1,0.08,56113.18
O7161,2024-01-10,C1093,P2054,L102,SH22,3,39082.22,0.19,4847.09
O9212,2025-04-25,C1178,P2023,L117,SH13,2,57683.21,0.08,14102.76
O10244,2025-12-15,C1335,P2078,L102,SH13,1,₹4452.06,0.07,1140.46
O11280,27/02/2025,C1215,P2055,L107,SH10,2,19475.8,0.25,1794.17
O9161,2024-07-26,C1471,P2067,L116,SH13,2,7310.24,0.13,2850.51
O10774,2025-06-11,C1346,P2082,L116,SH24,1,₹2783.05,0.02,1010.02
O5496,2024-08-03,C1281,P2011,L110,SH10,2,73099.61,0.12,27829.7
O9529,2025-10-21,C1440,P2058,L116,SH10,3,43379.66,0.2,2745.48
O7209,2024-08-11,C1351,P2051,L105,SH4,6,₹36413.49,0.19,2553.87
O5320,2024-05-02,C1139,P2010,L112,SH7,2,45374.7,0.2,17260.0
O9114,2024-05-21,C1307,P2032,L113,SH1,4,150618.92,0.13,
O11790,2024-11-29,C1310,P2080,L113,SH1,6,15612.45,0.12,4825.54
O6910,2025-08-08,C1011,P2084,L116,SH25,4,13060.21,0.03,4002.87
O10615,2025-08-16,C1466,P2081,L113,SH13,4,15803.47,0.16,6980.66
O8543,2025-02-01,C1297,P2082,L106,SH13,2,7951.98,0.07,2459.61
O5275,2024-08-13,C1086,P2011,L101,SH19,3,40590.54,0.21,10349.39
O11339,2025-08-30,C1117,P2092,L105,SH13,5,15246.96,0.16,4863.93
O7973,2025-04-09,C1325,P2034,L109,SH4,5,18043.17,0.0,2308.59
O9710,2025-11-06,C1067,P2065,L101,SH4,5,32665.35,0.26,3243.89
O6211,2024-11-27,C1202,P2013,L105,SH1,6,215410.68,0.14,68086.31
O9995,2024-02-01,C1397,P2073,L108,SH4,6,20185.81,0.14,5325.78
O9001,2024-09-25,C1015,P2023,L106,SH10,4,7864.07,0.1,2804.6
O11074,08/03/2025,C1114,P2067,L104,SH4,2,₹7712.18,0.2,3138.67
O7442,2025-10-10,C1075,P2051,L102,SH4,2,6144.52,0.31,452.61
O6596,2025-09-12,C1406,P2051,L107,SH13,5,91779.32,0.15,11989.08
O10524,2025-08-23,C1248,P2037,L113,SH1,4,68034.08,0.26,8773.24
O8431,2024-10-28,C1277,P2065,L105,SH10,3,43623.74,0.26,6097.37
O10361,2025-05-28,C1198,P2028,L104,SH4,6,₹228930.01,0.1,54044.91
O5073,2025-02-09,C1206,P2068,L103,SH1,3,10834.85,0.18,4324.85
O11950,2024-07-31,C1242,P2013,L109,SH13,1,40032.15,,12941.09
O5550,2025-01-26,C1060,P2034,L103,SH25,6,79382.31,0.18,
O11171,2025-09-17,C1357,P2049,L112,SH19,2,25647.6,0.18,1811.2
O5753,2024-06-20,C1387,P2015,L102,SH13,6,₹137415.45,0.13,40571.42
O6869,2025-06-20,C1174,P2058,L104,SH1,5,30967.12,0.12,4308.68
O11627,2024-08-29,C1011,P2048,L107,SH21,3,39383.95,0.4,4300.31
O7854,2024-09-07,C1327,P2068,L116,SH19,4,15047.33,0.11,5329.11
O7479,2024-04-29,C1302,P2004,L103,SH19,4,16823.6,0.0,5344.9
O5887,2025-04-15,C1437,P2049,L115,SH27,3,4210.27,,319.64
O5298,2025-06-27,C1347,P2019,L103,SH4,4,₹125278.88,0.01,40347.8
O10409,2024-06-27,C1363,P2065,L116,SH19,5,96691.96,0.21,14132.35
O8807,2025-10-05,C1303,P2004,L110,SH22,6,₹92062.22,0.0,34897.11
O5057,2024-12-26,C1027,P2037,L110,SH4,6,18652.23,0.06,1970.93
O11240,21/12/2024,C1212,P2020,L113,SH25,2,48158.85,0.21,13451.42
O7064,2024-09-04,C1447,P2097,L106,SH4,4,12621.21,0.0,3881.34
O8407,06/01/2024,C1314,P2061,L110,SH2,2,7187.09,,979.76
O8112,2024-05-05,C1424,P2065,L115,SH19,4,34769.36,0.09,4606.79
O11977,2025-02-04,C1332,P2045,L102,SH10,4,33252.94,0.19,3205.46
O8106,2024-05-20,C1382,P2098,L104,SH10,4,11646.56,0.0,3089.51
O11386,2024-12-23,C1346,P2015,L105,SH4,2,10614.83,0.15,4050.37
O6795,2024-12-23,C1081,P2013,L101,SH1,1,44549.64,0.1,9730.74
O10329,2025-01-02,C1292,P2087,L113,SH19,4,12946.74,0.11,4703.08
O10703,2025-05-20,C1189,P2073,L113,SH13,5,2251.23,0.1,932.72
O5843,2025-08-24,C1374,P2054,L105,SH10,-4,53750.56,0.12,3919.9
O8231,2024-07-28,C1385,P2027,L114,SH25,5,69421.47,0.22,25175.09
O10748,10/05/2024,C1128,P2020,L105,SH10,1,43062.1,0.08,15423.68
O5962,2025-05-02,C1251,P2058,L113,SH4,-4,25686.15,0.12,2929.01
O8362,2025-07-28,C1133,P2006,L106,SH1,4,186956.61,0.08,49437.31
O6777,2024-05-10,C1014,P2069,L102,SH13,3,8220.4,0.05,3624.64
O5958,14/07/2025,C1409,P2008,L103,SH13,3,147843.18,0.06,40845.85
O8729,2024-01-14,C1196,P2077,L107,SH22,1,778.83,0.04,203.78
O8987,2024-02-26,C1137,P2044,L105,SH19,6,54236.28,0.17,6595.09
O10283,2025-03-18,C1063,P2077,L104,SH22,-3,2740.63,0.08,1156.94
O5908,2025-02-19,C1352,P2077,L108,SH4,2,2425.18,0.19,679.03
O11018,2025-12-11,C1443,P2088,L116,SH1,4,13591.02,0.16,5486.52
O11739,2025-07-20,C1393,P2007,L109,SH19,6,₹249939.59,0.19,92123.29
O5745,2024-10-28,C1170,P2054,L112,SH19,6,36030.66,0.23,2276.39
O7070,2024-11-27,C1263,P2030,L111,SH13,3,150108.43,,47014.41
O6606,2025-10-29,C1280,P2064,L111,SH10,5,28621.52,0.12,2905.76
O10280,2025-02-10,C1124,P2043,L112,SH10,2,36353.56,0.24,5171.22
O10588,2024-10-20,C1112,P2069,L115,SH4,1,1734.9,0.0,676.52
O6022,2025-01-18,C1061,P2048,L110,SH1,2,16277.79,0.0,1688.55
O11402,2024-10-02,C1170,P2074,L102,SH21,6,4761.3,0.16,1628.48
O7580,2025-01-30,C1033,P2089,L117,SH4,1,2143.72,0.15,698.6
O10510,2024-05-08,C1365,P2086,L107,SH10,6,22214.56,0.05,8905.56
O7126,2024-12-04,C1035,P2020,L113,SH19,6,₹216636.66,0.02,62385.36
O6114,2025-01-25,C1410,P2078,L113,SH19,4,4768.05,0.11,1564.53
O9071,2024-10-24,C1369,P2089,L108,SH13,5,4376.85,0.1,1399.98
O7902,2025-03-18,C1099,P2057,L110,SH16,6,₹58774.35,0.16,
O11175,2025-01-11,C1417,P2096,L102,SH10,6,19035.56,0.0,6223.76
O10020,2024-06-30,C1303,P2061,L104,SH7,5,32965.88,0.29,4271.45
O10461,2024-11-26,C1472,P2088,L112,SH16,5,12551.19,,3698.86
O7731,2024-05-02,C1164,P2060,L107,SH9,5,₹36614.25,0.34,4187.92
O6143,2024-12-31,C1119,P2028,L104,SH19,3,44556.42,0.21,9044.91
O10270,13/09/2025,C1355,P2006,L114,SH13,6,₹58533.93,0.08,21386.77
O10376,2024-07-01,C1441,P2077,L107,SH4,three,2981.49,0.08,790.74
O9190,2024-06-09,C1444,P2087,L102,SH5,3,8118.34,0.16,2957.27
O8261,2025-10-19,C1323,P2084,L106,SH19,4,5318.2,0.15,2391.4
O6609,2024-06-23,C1454,P2055,L116,SH1,6,88061.61,0.08,9441.35
O7805,2024-02-08,C1239,P2034,L107,SH7,2,14274.96,0.12,1937.58
O6845,2025-12-29,C1102,P2012,L103,SH16,3,₹100474.09,0.0,37716.63
O7569,09/09/2025,C1353,P2009,L116,SH22,1,27369.9,0.21,7939.11
O5508,2025-10-31,C1458,P2070,L116,SH1,5,17648.29,0.11,5703.29
O7928,2025-07-24,C1243,P2065,L106,SH16,5,10426.44,,1371.04
O8267,2024-02-13,C1163,P2018,L110,SH10,3,53056.83,0.13,12970.33
O8636,2025-08-12,C1035,P2017,L101,SH19,6,56170.91,0.07,12206.4
O5212,2024-09-05,C1383,P2097,L116,SH17,2,₹7199.76,0.0,2813.33
O8309,29/04/2025,C1025,P2083,L116,SH22,2,824.77,0.0,253.21
O6250,2024-09-07,C1366,P2055,L112,SH22,6,129770.09,0.13,15508.26
O11562,2024-12-18,C1148,P2010,L107,SH4,4,₹155742.9,0.18,46148.07
O9843,2024-03-05,C1353,P2069,L114,SH10,6,3061.39,0.09,1228.34
O11220,2024-04-29,C1289,P2086,L117,SH1,4,₹7024.56,0.0,
O5089,2024-04-05,C1344,P2090,L117,SH14,1,3371.71,0.0,1128.45
O10562,2024-01-01,C1480,P2057,L105,SH4,6,80524.92,0.21,5042.16
O8929,23/01/2024,C1010,P2093,L103,SH4,-4,₹12926.45,0.18,5429.51
O8093,2025-02-11,C1434,P2059,L109,SH12,6,82262.5,0.19,5083.25
O5101,2024-03-24,C1192,P2031,L113,SH1,6,118999.21,0.08,24470.7
O5015,28/08/2024,C1019,P2080,L103,SH4,6,16252.44,0.18,7056.58
O10979,2024-12-10,C1310,P2017,L105,SH19,2,13215.21,0.07,4709.43
O7672,2025-07-17,C1275,P2048,L111,SH13,5,48729.69,0.31,6126.77
O5940,2025-12-26,C1352,P2028,L113,SH1,1,23180.22,0.04,7404.67
O11991,28/04/2025,C1436,P2047,L113,SH10,1,21444.03,0.1,2933.72
O9205,2025-03-18,C1498,P2082,L102,SH4,6,9734.22,0.09,3316.03
O6423,2025-06-18,C1327,P2058,L104,SH19,4,41788.37,0.23,4680.7
O5249,25/10/2024,C1494,P2051,L111,SH22,2,27132.58,0.27,3173.46
O7838,2025-02-10,C1255,P2033,L106,SH4,5,110801.23,0.09,36740.2
O10861,2024-11-23,C1057,P2084,L101,SH19,6,15319.74,0.1,4163.51
O5708,2025-12-04,C1003,P2040,L102,SH16,4,69944.69,0.18,9685.15
O6023,2024-02-19,C1402,P2076,L114,SH13,2,8759.44,0.07,2724.47
O6992,2025-07-15,C1405,P2051,L105,SH16,2,41425.74,0.0,5521.75
O11467,2025-09-23,C1266,P2093,L105,SH19,5,4821.22,0.08,1572.81
O8194,2024-07-24,C1113,P2032,L112,SH7,3,70955.28,,16711.91
O5202,2024-08-30,C1307,P2099,L111,SH19,5,7957.12,0.11,2217.27
O6083,2024-12-02,C1316,P2039,L114,SH1,4,14181.53,0.25,1430.73
O11028,16/04/2024,C1449,P2005,L104,SH22,2,71918.44,0.04,20884.18
O7782,2024-10-26,C1153,P2043,L109,SH13,1,13185.87,0.3,1155.94
O9801,2025-10-03,C1359,P2046,L114,SH19,1,2317.5,0.06,249.74
O5369,14/12/2025,C1106,P2025,L114,SH21,3,₹85025.89,0.09,32744.72
O8991,2025-03-03,C1208,P2069,L105,SH4,6,21376.36,0.15,9298.95
O5171,2025-10-15,C1343,P2068,L108,SH13,-6,8296.71,0.06,2240.44
O11158,2024-06-10,C1255,P2008,L109,SH16,4,135598.39,0.17,44614.96
O6482,2025-04-24,C1465,P2046,L105,SH3,2,39878.4,0.1,4037.75
O8312,2024-06-13,C1302,P2049,L113,SH1,2,32147.16,0.17,4065.25
O7963,2025-08-21,C1421,P2049,L108,SH10,1,8815.6,0.3,676.46
O9495,2025-05-08,C1479,P2059,L104,SH26,4,63508.64,0.13,9062.47
O10522,2024-09-23,C1083,P2064,L102,SH4,2,23692.2,0.34,2250.32
O11251,2024-02-29,C1426,P2041,L108,SH10,6,34796.98,0.19,2134.03
O11070,2025-08-03,C1176,P2007,L111,SH13,-2,14562.97,0.17,5706.52
O11352,2024-09-01,C1169,P2079,L110,SH19,6,10966.74,0.03,3728.25
O10907,17/08/2024,C1248,P2067,L111,SH19,2,4345.54,0.12,1848.96
O9693,04/09/2024,C1167,P2046,L113,SH1,5,87635.9,0.23,8742.47
O6306,2024-01-22,C1137,P2081,L104,SH13,1,3901.03,0.07,1055.47
O11358,2025-10-15,C1319,P2048,L101,SH22,2,17273.74,0.18,
O8324,2025-09-07,C1010,P2041,L108,SH10,4,78090.09,0.14,9451.31
O6042,2024-03-26,C1291,P2053,L115,SH4,3,49156.62,0.23,5163.36
O6444,2025-05-15,C1497,P2061,L101,SH1,1,18861.42,0.14,1933.88
O9862,2024-09-27,C1421,P2074,L116,SH4,6,4928.65,0.1,1818.31
O9991,2025-12-21,C1057,P2024,L111,SH19,6,224373.89,0.04,72804.8
O9440,2025-09-02,C1302,P2095,L103,SH22,5,5286.26,0.06,
O6733,2024-07-26,C1434,P2068,L108,SH19,1,₹1699.35,0.18,436.0
O6911,30/11/2025,C1231,P2096,L108,SH19,4,10201.29,0.04,3060.47
O8322,2024-09-03,C1176,P2021,L113,SH19,6,61282.82,0.11,13718.83
O7140,2024-02-01,C1079,P2054,L116,SH18,2,12783.77,0.28,1193.16
O9788,2024-01-08,C1262,P2061,L106,SH13,4,81956.44,,
O8432,2025-09-29,C1289,P2040,L114,SH13,2,25625.56,0.09,
O10293,2025-09-08,C1112,P2081,L108,SH1,5,5572.12,0.19,2148.74
O6798,2025-09-20,C1166,P2085,L112,SH10,6,₹15845.03,0.24,4266.74
O7364,2025-06-03,C1367,P2089,L109,SH13,5,₹22588.31,0.07,8576.2
O5328,2024-03-27,C1359,P2048,L115,SH19,4,46940.69,0.21,4951.7
O9726,2024-06-20,C1384,P2001,L101,SH16,2,64400.64,0.02,22996.24
O5277,27/03/2025,C1422,P2047,L102,SH7,6,70669.62,0.16,10535.41
O6977,2024-03-09,C1309,P2094,L109,SH13,6,13621.32,0.08,5523.26
O6612,19/06/2025,C1085,P2019,L110,SH25,3,109868.48,0.04,39614.48
O9513,2025-02-08,C1463,P2063,L102,SH16,3,28049.64,0.14,2488.16
O8798,2025-03-10,C1082,P2002,L102,SH16,2,55125.25,0.14,11949.35
O7036,2025-11-26,C1302,P2062,L102,SH11,3,38070.81,0.0,2392.24
O10348,2025-04-03,C1414,P2019,L111,SH1,6,₹227613.0,0.07,52753.39
O6736,2024-08-21,C1094,P2089,L108,SH1,5,14825.18,0.17,5058.55
O6373,2025-12-19,C1349,P2056,L110,SH4,1,11859.83,0.25,1699.07
O6271,14/02/2025,C1118,P2016,L105,SH4,4,11652.54,0.18,4638.64
O10641,2024-11-15,C1325,P2001,L117,SH13,6,178182.63,0.0,38480.28
O6685,2025-06-20,C1177,P2059,L108,SH10,3,36282.92,0.17,2309.69
O8887,2024-08-23,C1049,P2089,L117,SH22,2,7433.08,0.1,1949.45
O10695,2024-02-02,C1391,P2009,L104,SH10,-5,61649.35,0.21,22921.37
O11670,2025-06-10,C1327,P2059,L111,SH4,4,59452.97,0.15,7286.98
O5613,2024-04-19,C1448,P2005,L107,SH25,6,149971.51,0.09,32956.35
O5823,2025-12-14,C1085,P2036,L104,SH1,5,17302.93,0.21,1272.54
O6326,2025-04-26,C1077,P2098,L106,SH19,3,10200.38,0.11,4076.29
O9105,2024-10-15,C1256,P2019,L102,SH16,5,142706.68,0.07,52674.62
O9546,2024-02-09,C1457,P2071,L103,SH1,3,7104.12,0.18,1800.06
O9766,2025-12-01,C1081,P2064,L116,SH16,4,29564.8,0.07,2194.66
O9236,2025-07-22,C1059,P2050,L108,SH19,4,₹48444.0,0.1,4683.9
O10245,2024-12-12,C1421,P2032,L113,SH25,3,86508.84,0.21,19464.66
O6653,2025-11-05,C1017,P2015,L117,SH13,5,176322.91,0.0,52022.66
O9335,07/10/2024,C1212,P2060,L114,SH4,5,4705.3,0.19,385.57
O6229,2025-09-12,C1161,P2067,L112,SH4,6,17254.58,0.0,5037.78
O7216,2024-01-15,C1144,P2023,L114,SH1,5,134090.09,0.0,47270.33
O7354,2025-02-16,C1012,P2064,L114,SH13,4,58040.76,0.16,8677.22
O8683,2024-04-03,C1282,P2034,L102,SH1,4,₹86695.24,0.1,9947.23
O10330,2024-02-12,C1168,P2053,L101,SH1,6,92722.56,0.22,10908.89
O8418,2024-12-10,C1129,P2087,L101,SH19,1,2841.51,0.08,1067.24
O7816,2024-04-03,C1409,P2099,L101,SH4,6,14338.98,0.04,4052.32
O10091,2024-11-15,C1098,P2041,L108,SH10,1,16120.83,,2011.76
O8654,2025-12-26,C1085,P2036,L110,SH16,4,35293.87,0.09,2499.8
O6784,2025-06-04,C1185,P2062,L109,SH4,4,11653.91,0.17,1178.51
O11275,2025-06-21,C1417,P2029,L117,SH22,5,₹160512.57,0.09,39785.18
O6717,2025-03-25,C1367,P2078,L101,SH10,4,9193.24,,3633.23
O11354,2025-06-19,C1427,P2016,L105,SH7,2,₹18448.71,0.1,6040.75
O8218,2024-02-22,C1142,P2028,L115,SH25,4,₹76257.19,0.16,20973.42
O10491,2024-11-09,C1064,P2096,L110,SH5,1,3402.05,0.18,1175.42
O10708,2024-06-29,C1211,P2068,L106,SH16,6,18556.72,0.18,6507.11
O11981,2024-03-20,C1476,P2038,L110,SH1,2,26325.97,0.12,3353.74
O8610,2025-11-22,C1166,P2002,L110,SH10,2,18847.53,0.17,6573.82
O8535,2025-08-27,C1152,P2073,L116,SH21,6,18631.68,0.07,6953.01
O9351,2025-04-11,C1346,P2028,L113,SH13,2,4011.82,0.06,1372.43
O8274,2024-02-21,C1464,P2023,L105,SH19,4,169761.09,0.19,40267.17
O5003,2025-04-17,C1048,P2029,L104,SH7,4,206584.29,0.01,68078.19
O6840,2024-11-20,C1316,P2069,L108,SH19,1,3790.75,0.1,1024.49
O10531,2024-11-11,C1112,P2097,L105,SH14,3,9781.1,0.17,2785.88
O9139,2025-09-15,C1389,P2027,L101,SH10,5,134653.49,0.06,52693.63
O6277,2024-12-08,C1130,P2063,L112,SH1,6,39684.0,0.19,2727.08
O5932,2025-04-18,C1321,P2030,L103,SH4,1,11138.66,0.08,3789.95
O9317,2024-01-16,C1420,P2076,L115,SH22,6,4267.96,0.18,1319.63
O11258,2024-06-09,C1060,P2025,L111,SH16,5,70639.7,0.06,15266.94
O10151,2025-06-26,C1158,P2049,L114,SH13,6,71361.31,0.18,8222.31
O11609,2025-08-24,C1089,P2080,L111,SH10,1,2570.68,0.13,1112.07
O6628,2025-07-25,C1356,P2033,L104,SH1,1,45666.29,0.08,15088.98
O8587,2025-09-12,C1270,P2025,L112,SH1,3,88434.29,0.11,22942.69
O8140,2024-07-08,C1299,P2026,L107,SH13,3,69413.05,0.02,20252.48
O10480,2024-08-15,C1471,P2026,L103,SH5,6,149045.03,0.07,46303.08
O10965,2025-08-11,C1299,P2088,L105,SH1,1,1385.47,0.2,514.59
O5103,2025-04-04,C1426,P2018,L116,SH7,3,103263.4,0.0,39361.06
O11568,2025-09-10,C1008,P2070,L117,SH1,1,1504.44,0.08,541.24
O6419,2024-08-19,C1166,P2089,L114,SH10,5,5677.83,0.04,
O5402,2025-07-28,C1004,P2066,L112,SH11,6,₹77059.38,0.22,8847.53
O8228,2025-03-06,C1094,P2095,L106,SH19,6,11528.69,0.16,4859.62
O7177,2024-07-02,C1034,P2099,L109,SH1,5,3916.4,0.15,1332.59
O6658,2025-01-17,C1428,P2032,L109,SH13,3,86818.01,0.14,25742.54
O9093,2025-01-21,C1232,P2034,L109,SH1,3,52294.24,0.24,6432.5
O8533,2025-02-24,C1139,P2028,L110,SH13,2,61692.58,0.0,18510.38
O7841,25/05/2024,C1179,P2070,L103,SH22,3,10391.97,0.16,2876.13
O6902,2024-08-03,C1479,P2065,L107,SH7,2,28981.66,0.21,1853.04
O7934,2024-11-13,C1304,P2051,L103,SH1,5,28669.55,0.08,
O8500,2025-03-11,C1254,P2084,L114,SH22,5,3886.89,0.07,1122.78
O5156,2024-06-15,C1168,P2079,L111,SH10,5,9051.12,0.18,3378.79
O7874,2025-09-06,C1179,P2024,L115,SH16,3,117753.95,0.03,25041.57
O10162,2024-01-29,C1429,P2004,L105,SH4,6,122874.01,0.06,36586.97
O5596,2024-09-11,C1425,P2002,L104,SH4,6,123243.72,0.07,48680.58
O8302,2024-05-11,C1014,P2057,L114,SH1,1,15242.84,0.22,1347.0
O8868,2024-04-27,C1179,P2025,L106,SH25,2,41054.88,0.08,14800.08
O9391,2024-02-09,C1496,P2068,L115,SH16,6,24424.58,0.0,6638.75
O6119,2025-07-03,C1081,P2015,L105,SH10,2,42037.79,0.12,14655.57
O11596,2024-02-08,C1225,P2014,L106,SH10,2,108632.23,0.0,26105.33
